year,league,franchID,division,W,L,leagueWin,worldSeriesWin,ERA,fieldingPct,team,pctGamesWon,propGamesWon,avgRunsScored,avgHits,avgTotalBases,avgHomeRuns,avgWalks,avgRunsAllowed,avgHitsAllowed,avgHomeRunsAllowed,avgWalksAllowed,avgErrors
1988,NL,MIL,Central,87,75,N,N,3.45,0.981,Milwaukee Brewers,53.70370370370371,0.5370370370370371,4.209876543209877,8.697530864197532,12.703703703703704,0.6975308641975309,2.7098765432098766,3.802469135802469,8.364197530864198,0.7716049382716049,2.697530864197531,0.7407407407407407
1988,NL,WSN,East,81,81,N,N,3.08,0.978,Washington Nationals,50,0.5,3.852760736196319,8.588957055214724,12.742331288343559,0.656441717791411,2.785276073619632,3.6319018404907975,8.036809815950921,0.7484662576687117,2.920245398773006,0.8711656441717791
1988,AL,NYY,East,85,76,N,N,4.26,0.978,New York Yankees,52.79503105590062,0.5279503105590062,4.795031055900621,9.124223602484472,13.720496894409937,0.9192546583850931,3.652173913043478,4.645962732919255,9.391304347826088,0.9751552795031055,3.0248447204968945,0.8322981366459627
1988,NL,NYM,East,100,60,N,N,2.91,0.981,New York Mets,62.5,0.625,4.39375,8.66875,13.3875,0.95,3.4,3.325,7.83125,0.4875,2.525,0.71875
1988,AL,OAK,West,104,58,Y,N,3.44,0.983,Oakland Athletics,64.19753086419753,0.6419753086419753,4.938271604938271,9.098765432098766,13.808641975308642,0.9629629629629629,3.580246913580247,3.8271604938271606,8.493827160493828,0.7160493827160493,3.4135802469135803,0.6481481481481481
1988,NL,PHI,East,65,96,N,N,4.14,0.976,Philadelphia Phillies,40.37267080745342,0.40372670807453415,3.685185185185185,7.987654320987654,11.851851851851851,0.654320987654321,3.0185185185185186,4.530864197530864,8.932098765432098,0.7283950617283951,3.876543209876543,0.8950617283950617
1988,NL,PIT,Central,85,75,N,N,3.47,0.98,Pittsburgh Pirates,53.125,0.53125,4.06875,8.29375,12.41875,0.6875,3.45625,3.85,8.43125,0.675,2.93125,0.78125
1988,NL,SDP,West,83,78,N,N,3.28,0.981,San Diego Padres,51.5527950310559,0.515527950310559,3.68944099378882,8.229813664596273,11.68944099378882,0.5838509316770186,3.0683229813664594,3.62111801242236,8.273291925465838,0.6956521739130435,2.7267080745341614,0.7453416149068323
1988,AL,SEA,West,68,93,N,N,4.15,0.98,Seattle Mariners,42.2360248447205,0.422360248447205,4.124223602484472,8.677018633540373,13.453416149068323,0.9192546583850931,2.8633540372670807,4.62111801242236,8.602484472049689,0.8944099378881988,3.4658385093167703,0.7639751552795031
1988,NL,SFG,West,83,79,N,N,3.39,0.98,San Francisco Giants,51.23456790123457,0.5123456790123457,4.135802469135802,8.351851851851851,12.38888888888889,0.6975308641975309,3.3950617283950617,3.8641975308641974,8.166666666666666,0.6111111111111112,2.6049382716049383,0.7962962962962963
1988,NL,STL,Central,76,86,N,N,3.47,0.981,St. Louis Cardinals,46.913580246913575,0.4691358024691358,3.567901234567901,8.475308641975309,11.475308641975309,0.4382716049382716,2.9876543209876543,3.9074074074074074,8.561728395061728,0.5617283950617284,3,0.7469135802469136
1988,AL,TEX,West,70,91,N,N,4.05,0.979,Texas Rangers,43.47826086956522,0.43478260869565216,3.9565217391304346,8.559006211180124,12.540372670807454,0.6956521739130435,3.3664596273291925,4.565217391304348,8.136645962732919,0.8012422360248447,4.062111801242236,0.8136645962732919
1988,AL,TOR,East,87,75,N,N,3.8,0.982,Toronto Blue Jays,53.70370370370371,0.5370370370370371,4.709876543209877,9.203703703703704,14.382716049382717,0.9753086419753086,3.2160493827160495,4.197530864197531,8.666666666666666,0.8827160493827161,3.259259259259259,0.6790123456790124
1989,NL,ATL,East,63,97,N,N,3.7,0.976,Atlanta Braves,39.375,0.39375,3.627329192546584,7.956521739130435,11.863354037267081,0.7950310559006211,3.012422360248447,4.22360248447205,8.509316770186336,0.7080745341614907,2.906832298136646,0.9440993788819876
1989,AL,BAL,East,87,75,N,N,4,0.986,Baltimore Orioles,53.70370370370371,0.5370370370370371,4.37037037037037,8.450617283950617,12.716049382716049,0.7962962962962963,3.6604938271604937,4.234567901234568,9.37037037037037,0.8271604938271605,3,0.5370370370370371
1989,AL,BOS,East,83,79,N,N,4.01,0.98,Boston Red Sox,51.23456790123457,0.5123456790123457,4.777777777777778,9.697530864197532,14.080246913580247,0.6666666666666666,3.9691358024691357,4.537037037037037,8.938271604938272,0.808641975308642,3.382716049382716,0.7839506172839507
1989,AL,ANA,West,91,71,N,N,3.28,0.985,Los Angeles Angels,56.17283950617284,0.5617283950617284,4.12962962962963,8.777777777777779,13.203703703703704,0.8950617283950617,2.6481481481481484,3.567901234567901,8.54320987654321,0.6975308641975309,2.8703703703703702,0.5925925925925926
1989,AL,CHW,Central,69,92,N,N,4.23,0.975,Chicago White Sox,42.857142857142854,0.42857142857142855,4.304347826086956,9.273291925465838,13.099378881987578,0.5838509316770186,2.8819875776397517,4.658385093167702,9.142857142857142,0.8944099378881988,3.347826086956522,0.937888198757764
1989,NL,CHC,Central,93,69,N,N,3.43,0.98,Chicago Cubs,57.407407407407405,0.5740740740740741,4.333333333333333,8.876543209876543,13.179012345679013,0.7654320987654321,2.9135802469135803,3.845679012345679,8.450617283950617,0.654320987654321,3.2839506172839505,0.7654320987654321
1989,NL,CIN,Central,75,87,N,N,3.73,0.98,Cincinnati Reds,46.2962962962963,0.46296296296296297,3.9012345679012346,8.407407407407407,12.623456790123457,0.7901234567901234,3.04320987654321,4.265432098765432,8.666666666666666,0.7716049382716049,3.450617283950617,0.7469135802469136
1989,AL,CLE,Central,73,89,N,N,3.65,0.981,Cleveland Guardians,45.06172839506173,0.4506172839506173,3.728395061728395,8.271604938271604,12.308641975308642,0.7839506172839507,3.080246913580247,4.037037037037037,8.783950617283951,0.6604938271604939,2.7901234567901234,0.7283950617283951
1989,AL,DET,Central,59,103,N,N,4.53,0.979,Detroit Tigers,36.41975308641975,0.36419753086419754,3.808641975308642,8.117283950617283,11.783950617283951,0.7160493827160493,3.611111111111111,5.037037037037037,9.345679012345679,0.9259259259259259,4.0246913580246915,0.8024691358024691
1989,AL,HOU,West,86,76,N,N,3.64,0.977,Houston Astros,53.086419753086425,0.5308641975308642,3.993827160493827,8.123456790123457,11.74074074074074,0.5987654320987654,3.271604938271605,4.12962962962963,8.512345679012345,0.6481481481481481,3.4012345679012346,0.8765432098765432
1989,AL,KCR,Central,92,70,N,N,3.55,0.982,Kansas City Royals,56.79012345679012,0.5679012345679012,4.2592592592592595,8.814814814814815,12.592592592592593,0.6234567901234568,3.419753086419753,3.919753086419753,8.734567901234568,0.5308641975308642,2.808641975308642,0.7037037037037037
1989,NL,LAD,West,77,83,N,N,2.95,0.981,Los Angeles Dodgers,48.125,0.48125,3.4625,8.20625,11.59375,0.55625,3.16875,3.35,7.9875,0.59375,3.15,0.7375
1989,AL,MIN,Central,80,82,N,N,4.28,0.982,Minnesota Twins,49.382716049382715,0.49382716049382713,4.567901234567901,9.518518518518519,13.833333333333334,0.7222222222222222,2.950617283950617,4.555555555555555,9.228395061728396,0.8580246913580247,3.0864197530864197,0.6604938271604939
1989,NL,MIL,Central,81,81,N,N,3.8,0.975,Milwaukee Brewers,50,0.5,4.364197530864198,8.734567901234568,12.91358024691358,0.7777777777777778,2.808641975308642,4.191358024691358,9.030864197530864,0.7962962962962963,2.8209876543209877,0.9567901234567902
1989,NL,WSN,East,81,81,N,N,3.48,0.979,Washington Nationals,50,0.5,3.9012345679012346,8.351851851851851,12.222222222222221,0.6172839506172839,3.5308641975308643,3.888888888888889,8.296296296296296,0.7407407407407407,3.2037037037037037,0.8395061728395061
1989,AL,NYY,East,74,87,N,N,4.5,0.98,New York Yankees,45.962732919254655,0.45962732919254656,4.3354037267080745,9.130434782608695,13.26086956521739,0.8074534161490683,3.1180124223602483,4.919254658385094,9.627329192546584,0.9316770186335404,3.2360248447204967,0.7577639751552795
1989,NL,NYM,East,87,75,N,N,3.29,0.976,New York Mets,53.70370370370371,0.5370370370370371,4.216049382716049,8.339506172839506,13.049382716049383,0.9074074074074074,3.111111111111111,3.6728395061728394,7.777777777777778,0.7098765432098766,3.2839506172839505,0.8888888888888888
1989,AL,OAK,West,99,63,Y,Y,3.09,0.979,Oakland Athletics,61.111111111111114,0.6111111111111112,4.395061728395062,8.728395061728396,12.746913580246913,0.7839506172839507,3.4691358024691357,3.5555555555555554,7.944444444444445,0.6358024691358025,3.1481481481481484,0.7962962962962963
1989,NL,PHI,East,67,95,N,N,4.04,0.979,Philadelphia Phillies,41.358024691358025,0.41358024691358025,3.8588957055214723,8.122699386503067,12.14723926380368,0.754601226993865,3.423312883435583,4.50920245398773,8.63803680981595,0.7791411042944786,3.7607361963190185,0.8159509202453987
1989,NL,PIT,Central,74,88,N,N,3.64,0.975,Pittsburgh Pirates,45.67901234567901,0.4567901234567901,3.8841463414634148,8.134146341463415,12.121951219512194,0.5792682926829268,3.432926829268293,4.146341463414634,8.5,0.7378048780487805,3.2865853658536586,0.975609756097561
1989,NL,SDP,West,89,73,N,N,3.38,0.976,San Diego Padres,54.93827160493827,0.5493827160493827,3.962962962962963,8.395061728395062,12.339506172839506,0.7407407407407407,3.4074074074074074,3.8641975308641974,8.38888888888889,0.8209876543209876,2.9691358024691357,0.9506172839506173
1989,AL,SEA,West,73,89,N,N,4,0.977,Seattle Mariners,45.06172839506173,0.4506172839506173,4.283950617283951,8.746913580246913,13.049382716049383,0.8271604938271605,3.0185185185185186,4.493827160493828,8.777777777777779,0.7037037037037037,3.45679012345679,0.8827160493827161
1989,NL,SFG,West,92,70,Y,N,3.3,0.982,San Francisco Giants,56.79012345679012,0.5679012345679012,4.314814814814815,8.425925925925926,13.166666666666666,0.8703703703703703,3.1358024691358026,3.7037037037037037,8.148148148148149,0.7407407407407407,2.9074074074074074,0.7037037037037037
1989,NL,STL,Central,86,76,N,N,3.36,0.982,St. Louis Cardinals,53.086419753086425,0.5308641975308642,3.8536585365853657,8.646341463414634,12.158536585365853,0.4451219512195122,3.091463414634146,3.707317073170732,8.109756097560975,0.5121951219512195,2.9390243902439024,0.6829268292682927
1989,AL,TEX,West,83,79,N,N,3.91,0.978,Texas Rangers,51.23456790123457,0.5123456790123457,4.290123456790123,8.845679012345679,13.277777777777779,0.7530864197530864,3.1049382716049383,4.407407407407407,7.895061728395062,0.7345679012345679,4.037037037037037,0.8395061728395061
1989,AL,TOR,East,89,73,N,N,3.58,0.98,Toronto Blue Jays,54.93827160493827,0.5493827160493827,4.512345679012346,8.944444444444445,13.703703703703704,0.8765432098765432,3.2160493827160495,4.018518518518518,8.691358024691358,0.6111111111111112,2.950617283950617,0.7839506172839507
1990,NL,ATL,East,65,97,N,N,4.58,0.974,Atlanta Braves,40.123456790123456,0.4012345679012346,4.209876543209877,8.493827160493828,13.438271604938272,1,2.919753086419753,5.067901234567901,9.425925925925926,0.7901234567901234,3.574074074074074,0.9753086419753086
1990,AL,BAL,East,76,85,N,N,4.04,0.985,Baltimore Orioles,47.20496894409938,0.4720496894409938,4.15527950310559,8.248447204968944,12.434782608695652,0.8198757763975155,4.099378881987578,4.3354037267080745,8.975155279503106,1,3.3354037267080745,0.577639751552795
1990,AL,BOS,East,88,74,N,N,3.72,0.98,Boston Red Sox,54.32098765432099,0.5432098765432098,4.314814814814815,9.271604938271604,13.45679012345679,0.654320987654321,3.691358024691358,4.098765432098766,8.882716049382717,0.5679012345679012,3.2037037037037037,0.7592592592592593
1990,AL,ANA,West,80,82,N,N,3.79,0.978,Los Angeles Angels,49.382716049382715,0.49382716049382713,4.2592592592592595,8.938271604938272,13.45679012345679,0.9074074074074074,3.493827160493827,4.3580246913580245,9.148148148148149,0.654320987654321,3.3580246913580245,0.8765432098765432
1990,AL,CHW,Central,94,68,N,N,3.61,0.98,Chicago White Sox,58.0246913580247,0.5802469135802469,4.209876543209877,8.598765432098766,12.654320987654321,0.654320987654321,2.950617283950617,3.9074074074074074,8.104938271604938,0.654320987654321,3.382716049382716,0.7654320987654321
1990,NL,CHC,Central,77,85,N,N,4.34,0.98,Chicago Cubs,47.53086419753087,0.47530864197530864,4.2592592592592595,9.098765432098766,13.54320987654321,0.8395061728395061,2.506172839506173,4.777777777777778,9.320987654320987,0.7469135802469136,3.5308641975308643,0.7654320987654321
1990,NL,CIN,Central,91,71,Y,Y,3.39,0.983,Cincinnati Reds,56.17283950617284,0.5617283950617284,4.277777777777778,9.049382716049383,13.61111111111111,0.7716049382716049,2.876543209876543,3.685185185185185,8.25925925925926,0.7654320987654321,3.3518518518518516,0.6296296296296297
1990,AL,CLE,Central,77,85,N,N,4.26,0.981,Cleveland Guardians,47.53086419753087,0.47530864197530864,4.518518518518518,9.04320987654321,13.228395061728396,0.6790123456790124,2.8271604938271606,4.549382716049383,9.203703703703704,1.0061728395061729,3.197530864197531,0.7222222222222222
1990,AL,DET,Central,79,83,N,N,4.39,0.979,Detroit Tigers,48.76543209876543,0.4876543209876543,4.62962962962963,8.753086419753087,13.820987654320987,1.0617283950617284,3.9135802469135803,4.654320987654321,8.648148148148149,0.9506172839506173,4.080246913580247,0.808641975308642
1990,AL,HOU,West,75,87,N,N,3.61,0.978,Houston Astros,46.2962962962963,0.46296296296296297,3.537037037037037,8.030864197530864,11.45679012345679,0.5802469135802469,3.382716049382716,4.049382716049383,8.617283950617283,0.8024691358024691,3.0617283950617282,0.808641975308642
1990,AL,KCR,Central,75,86,N,N,3.93,0.98,Kansas City Royals,46.58385093167702,0.4658385093167702,4.391304347826087,9.099378881987578,13.472049689440993,0.6211180124223602,3.093167701863354,4.403726708074534,9,0.7204968944099379,3.4782608695652173,0.7577639751552795
1990,NL,LAD,West,86,76,N,N,3.72,0.979,Los Angeles Dodgers,53.086419753086425,0.5308641975308642,4.493827160493828,8.864197530864198,12.95679012345679,0.7962962962962963,3.3209876543209877,4.228395061728395,8.419753086419753,0.845679012345679,2.950617283950617,0.8024691358024691
1990,AL,MIN,Central,74,88,N,N,4.12,0.983,Minnesota Twins,45.67901234567901,0.4567901234567901,4.111111111111111,9,13.067901234567902,0.6172839506172839,2.746913580246914,4.5,9.314814814814815,0.8271604938271605,3.0185185185185186,0.6234567901234568
1990,NL,MIL,Central,74,88,N,N,4.08,0.976,Milwaukee Brewers,45.67901234567901,0.4567901234567901,4.518518518518518,8.691358024691358,13.030864197530864,0.7901234567901234,3.2037037037037037,4.691358024691358,9.617283950617283,0.7469135802469136,2.8950617283950617,0.9197530864197531
1990,NL,WSN,East,85,77,N,N,3.37,0.982,Washington Nationals,52.46913580246913,0.5246913580246914,4.08641975308642,8.41358024691358,12.45679012345679,0.7037037037037037,3.5555555555555554,3.691358024691358,8.32716049382716,0.7839506172839507,3.1481481481481484,0.6790123456790124
1990,AL,NYY,East,67,95,N,N,4.21,0.98,New York Yankees,41.358024691358025,0.41358024691358025,3.7222222222222223,8.160493827160494,12.401234567901234,0.9074074074074074,2.6358024691358026,4.6234567901234565,8.82716049382716,0.8888888888888888,3.814814814814815,0.7777777777777778
1990,NL,NYM,East,91,71,N,N,3.43,0.978,New York Mets,56.17283950617284,0.5617283950617284,4.783950617283951,8.703703703703704,13.864197530864198,1.0617283950617284,3.308641975308642,3.7839506172839505,8.265432098765432,0.7345679012345679,2.740740740740741,0.8148148148148148
1990,AL,OAK,West,103,59,Y,N,3.18,0.986,Oakland Athletics,63.580246913580254,0.6358024691358025,4.5246913580246915,8.512345679012345,13.11111111111111,1.0123456790123457,4.018518518518518,3.5185185185185186,7.944444444444445,0.7592592592592593,3.049382716049383,0.5370370370370371
1990,NL,PHI,East,77,85,N,N,4.07,0.981,Philadelphia Phillies,47.53086419753087,0.47530864197530864,3.9876543209876543,8.703703703703704,12.407407407407407,0.6358024691358025,3.5925925925925926,4.5,8.524691358024691,0.7654320987654321,4.018518518518518,0.7222222222222222
1990,NL,PIT,Central,95,67,N,N,3.4,0.979,Pittsburgh Pirates,58.64197530864198,0.5864197530864198,4.5246913580246915,8.61111111111111,13.462962962962964,0.8518518518518519,3.5925925925925926,3.8209876543209877,8.438271604938272,0.8333333333333334,2.549382716049383,0.8271604938271605
1990,NL,SDP,West,75,87,N,N,3.68,0.977,San Diego Padres,46.2962962962963,0.46296296296296297,4.154320987654321,8.820987654320987,13.030864197530864,0.7592592592592593,3.1419753086419755,4.154320987654321,8.87037037037037,0.9074074074074074,3.1296296296296298,0.8703703703703703
1990,AL,SEA,West,77,85,N,N,3.69,0.979,Seattle Mariners,47.53086419753087,0.47530864197530864,3.950617283950617,8.75925925925926,12.61111111111111,0.6604938271604939,3.6790123456790123,4.197530864197531,8.141975308641975,0.7407407407407407,3.740740740740741,0.8024691358024691
1990,NL,SFG,West,85,77,N,N,4.08,0.983,San Francisco Giants,52.46913580246913,0.5246913580246914,4.438271604938271,9.006172839506172,13.617283950617283,0.9382716049382716,3.0123456790123457,4.382716049382716,9.117283950617283,0.808641975308642,3.4135802469135803,0.6604938271604939
1990,NL,STL,Central,70,92,N,N,3.87,0.979,St. Louis Cardinals,43.20987654320987,0.43209876543209874,3.697530864197531,8.62962962962963,12.061728395061728,0.4506172839506173,3.191358024691358,4.308641975308642,8.839506172839506,0.6049382716049383,2.932098765432099,0.8024691358024691
1990,AL,TEX,West,83,79,N,N,3.83,0.979,Texas Rangers,51.23456790123457,0.5123456790123457,4.172839506172839,8.74074074074074,12.697530864197532,0.6790123456790124,3.549382716049383,4.296296296296297,8.290123456790123,0.6975308641975309,3.845679012345679,0.8209876543209876
1990,AL,TOR,East,86,76,N,N,3.84,0.986,Toronto Blue Jays,53.086419753086425,0.5308641975308642,4.734567901234568,9.12962962962963,14.462962962962964,1.0308641975308641,3.246913580246914,4.080246913580247,8.851851851851851,0.8827160493827161,2.746913580246914,0.5308641975308642
1991,NL,ATL,East,94,68,Y,N,3.49,0.978,Atlanta Braves,58.0246913580247,0.5802469135802469,4.6234567901234565,8.685185185185185,13.24074074074074,0.8703703703703703,3.4753086419753085,3.9753086419753085,8.049382716049383,0.7283950617283951,2.9691358024691357,0.8518518518518519
1991,AL,BAL,East,67,95,N,N,4.59,0.985,Baltimore Orioles,41.358024691358025,0.41358024691358025,4.234567901234568,8.771604938271604,13.858024691358025,1.0493827160493827,3.259259259259259,4.91358024691358,9.469135802469136,0.9074074074074074,3.111111111111111,0.5617283950617284
1991,AL,BOS,East,84,78,N,N,4.01,0.981,Boston Red Sox,51.85185185185185,0.5185185185185185,4.512345679012346,9.17283950617284,13.697530864197532,0.7777777777777778,3.6604938271604937,4.395061728395062,8.67283950617284,0.9074074074074074,3.271604938271605,0.7160493827160493
1991,AL,ANA,West,81,81,N,N,3.69,0.984,Los Angeles Angels,50,0.5,4.030864197530864,8.617283950617283,12.617283950617283,0.7098765432098766,2.765432098765432,4.006172839506172,8.339506172839506,0.8703703703703703,3.3518518518518516,0.6296296296296297
1991,AL,CHW,Central,87,75,N,N,3.79,0.982,Chicago White Sox,53.70370370370371,0.5370370370370371,4.679012345679013,9.037037037037036,13.487654320987655,0.8580246913580247,3.765432098765432,4.203703703703703,8.037037037037036,0.9506172839506173,3.7098765432098766,0.7160493827160493
1991,NL,CHC,Central,77,83,N,N,4.03,0.982,Chicago Cubs,48.125,0.48125,4.34375,8.71875,13.475,0.99375,2.7625,4.5875,8.84375,0.73125,3.3875,0.70625
1991,NL,CIN,Central,74,88,N,N,3.83,0.979,Cincinnati Reds,45.67901234567901,0.4567901234567901,4.253086419753086,8.75925925925926,13.67283950617284,1.0123456790123457,3.0123456790123457,4.265432098765432,8.469135802469136,0.7839506172839507,3.45679012345679,0.7716049382716049
1991,AL,CLE,Central,57,105,N,N,4.23,0.976,Cleveland Guardians,35.18518518518518,0.35185185185185186,3.5555555555555554,8.580246913580247,11.820987654320987,0.4876543209876543,2.771604938271605,4.685185185185185,9.574074074074074,0.6790123456790124,2.7222222222222223,0.9197530864197531
1991,AL,DET,Central,84,78,N,N,4.51,0.983,Detroit Tigers,51.85185185185185,0.5185185185185185,5.04320987654321,8.469135802469136,14.25925925925926,1.2901234567901234,4.314814814814815,4.901234567901234,9.691358024691358,0.9135802469135802,3.6604938271604937,0.6419753086419753
1991,AL,HOU,West,65,97,N,N,4,0.974,Houston Astros,40.123456790123456,0.4012345679012346,3.734567901234568,8.302469135802468,11.777777777777779,0.4876543209876543,3.0987654320987654,4.425925925925926,8.314814814814815,0.7962962962962963,4.018518518518518,0.9938271604938271
1991,AL,KCR,Central,82,80,N,N,3.92,0.98,Kansas City Royals,50.617283950617285,0.5061728395061729,4.487654320987654,9.104938271604938,13.567901234567902,0.7222222222222222,3.228395061728395,4.45679012345679,9.092592592592593,0.6481481481481481,3.265432098765432,0.7716049382716049
1991,NL,LAD,West,93,69,N,N,3.06,0.98,Los Angeles Dodgers,57.407407407407405,0.5740740740740741,4.104938271604938,8.432098765432098,11.969135802469136,0.6666666666666666,3.5987654320987654,3.4876543209876543,8.098765432098766,0.5925925925925926,3.0864197530864197,0.7592592592592593
1991,AL,MIN,Central,95,67,Y,Y,3.69,0.985,Minnesota Twins,58.64197530864198,0.5864197530864198,4.790123456790123,9.61111111111111,14.38888888888889,0.8641975308641975,3.246913580246914,4.0246913580246915,8.654320987654321,0.8580246913580247,3.0123456790123457,0.5864197530864198
1991,NL,MIL,Central,83,79,N,N,4.14,0.981,Milwaukee Brewers,51.23456790123457,0.5123456790123457,4.932098765432099,9.401234567901234,13.728395061728396,0.7160493827160493,3.432098765432099,4.592592592592593,9.246913580246913,0.9074074074074074,3.253086419753086,0.7283950617283951
1991,NL,WSN,East,71,90,N,N,3.64,0.979,Washington Nationals,44.099378881987576,0.4409937888198758,3.5962732919254656,8.254658385093167,12.012422360248447,0.5900621118012422,3.0062111801242235,4.068322981366459,8.099378881987578,0.6894409937888198,3.627329192546584,0.8260869565217391
1991,AL,NYY,East,71,91,N,N,4.42,0.979,New York Yankees,43.82716049382716,0.4382716049382716,4.160493827160494,8.753086419753087,13.246913580246913,0.9074074074074074,2.919753086419753,4.796296296296297,9.320987654320987,0.9382716049382716,3.123456790123457,0.8209876543209876
1991,NL,NYM,East,77,84,N,N,3.56,0.977,New York Mets,47.82608695652174,0.4782608695652174,3.9751552795031055,8.105590062111801,12.136645962732919,0.7267080745341615,3.590062111801242,4.012422360248447,8.714285714285714,0.6708074534161491,2.546583850931677,0.8881987577639752
1991,AL,OAK,West,84,78,N,N,4.57,0.982,Oakland Athletics,51.85185185185185,0.5185185185185185,4.691358024691358,8.283950617283951,12.981481481481481,0.9814814814814815,3.962962962962963,4.790123456790123,8.796296296296296,0.9567901234567902,4.04320987654321,0.6604938271604939
1991,NL,PHI,East,78,84,N,N,3.86,0.981,Philadelphia Phillies,48.148148148148145,0.48148148148148145,3.882716049382716,8.222222222222221,12.216049382716049,0.6851851851851852,3.0246913580246915,4.197530864197531,8.308641975308642,0.6851851851851852,4.135802469135802,0.7345679012345679
1991,NL,PIT,Central,98,64,N,N,3.44,0.981,Pittsburgh Pirates,60.49382716049383,0.6049382716049383,4.7407407407407405,8.845679012345679,13.395061728395062,0.7777777777777778,3.8271604938271606,3.9012345679012346,8.709876543209877,0.7222222222222222,2.4753086419753085,0.7407407407407407
1991,NL,SDP,West,84,78,N,N,3.57,0.982,San Diego Padres,51.85185185185185,0.5185185185185185,3.925925925925926,8.154320987654321,12.098765432098766,0.7469135802469136,3.0925925925925926,3.9876543209876543,8.549382716049383,0.8580246913580247,2.8209876543209877,0.6975308641975309
1991,AL,SEA,West,83,79,N,N,3.79,0.983,Seattle Mariners,51.23456790123457,0.5123456790123457,4.333333333333333,8.641975308641975,12.987654320987655,0.7777777777777778,3.6296296296296298,4.160493827160494,8.561728395061728,0.8395061728395061,3.876543209876543,0.6790123456790124
1991,NL,SFG,West,75,87,N,N,4.03,0.982,San Francisco Giants,46.2962962962963,0.46296296296296297,4.006172839506172,8.302469135802468,12.833333333333334,0.8703703703703703,2.9074074074074074,4.302469135802469,8.623456790123457,0.8827160493827161,3.3580246913580245,0.6728395061728395
1991,NL,STL,Central,84,78,N,N,3.69,0.982,St. Louis Cardinals,51.85185185185185,0.5185185185185185,4.018518518518518,8.432098765432098,11.820987654320987,0.41975308641975306,3.2839506172839505,4,8.438271604938272,0.7037037037037037,2.802469135802469,0.6604938271604939
1991,AL,TEX,West,85,77,N,N,4.47,0.979,Texas Rangers,52.46913580246913,0.5246913580246914,5.117283950617284,9.5,14.938271604938272,1.0925925925925926,3.6790123456790123,5.0246913580246915,9.17283950617284,0.9320987654320988,4.08641975308642,0.8271604938271605
1991,AL,TOR,East,91,71,N,N,3.5,0.98,Toronto Blue Jays,56.17283950617284,0.5617283950617284,4.222222222222222,8.716049382716049,13.555555555555555,0.8209876543209876,3.080246913580247,3.8395061728395063,8.030864197530864,0.7469135802469136,3.228395061728395,0.7839506172839507
1992,NL,ATL,East,98,64,Y,N,3.14,0.982,Atlanta Braves,60.49382716049383,0.6049382716049383,4.209876543209877,8.58641975308642,13.11111111111111,0.8518518518518519,3.04320987654321,3.5123456790123457,8.154320987654321,0.5493827160493827,3.0185185185185186,0.6728395061728395
1992,AL,BAL,East,89,73,N,N,3.79,0.985,Baltimore Orioles,54.93827160493827,0.5493827160493827,4.351851851851852,8.783950617283951,13.469135802469136,0.9135802469135802,3.993827160493827,4.049382716049383,8.75925925925926,0.7654320987654321,3.197530864197531,0.5740740740740741
1992,AL,BOS,East,73,89,N,N,3.58,0.978,Boston Red Sox,45.06172839506173,0.4506172839506173,3.697530864197531,8.290123456790123,11.703703703703704,0.5185185185185185,3.6481481481481484,4.12962962962963,8.660493827160494,0.6604938271604939,3.302469135802469,0.8580246913580247
1992,AL,ANA,West,72,90,N,N,3.84,0.979,Los Angeles Angels,44.44444444444444,0.4444444444444444,3.574074074074074,8.061728395061728,11.185185185185185,0.5432098765432098,2.567901234567901,4.1419753086419755,8.944444444444445,0.8024691358024691,3.2839506172839505,0.8271604938271605
1992,AL,CHW,Central,86,76,N,N,3.82,0.979,Chicago White Sox,53.086419753086425,0.5308641975308642,4.555555555555555,8.851851851851851,12.993827160493828,0.6790123456790124,3.8395061728395063,4.2592592592592595,8.641975308641975,0.7592592592592593,3.3950617283950617,0.7962962962962963
1992,NL,CHC,Central,78,84,N,N,3.39,0.982,Chicago Cubs,48.148148148148145,0.48148148148148145,3.6604938271604937,8.765432098765432,12.561728395061728,0.6419753086419753,2.574074074074074,3.8518518518518516,8.253086419753087,0.6604938271604939,3.549382716049383,0.7037037037037037
1992,NL,CIN,Central,90,72,N,N,3.46,0.984,Cincinnati Reds,55.55555555555556,0.5555555555555556,4.074074074074074,8.753086419753087,12.864197530864198,0.6111111111111112,3.4753086419753085,3.759259259259259,8.407407407407407,0.6728395061728395,2.9012345679012346,0.5925925925925926
1992,AL,CLE,Central,76,86,N,N,4.11,0.978,Cleveland Guardians,46.913580246913575,0.4691358024691358,4.160493827160494,9.228395061728396,13.277777777777779,0.7839506172839507,2.765432098765432,4.604938271604938,9.302469135802468,0.9814814814814815,3.493827160493827,0.8703703703703703
1992,AL,DET,Central,75,87,N,N,4.6,0.981,Detroit Tigers,46.2962962962963,0.46296296296296297,4.882716049382716,8.709876543209877,13.858024691358025,1.123456790123457,4.166666666666667,4.901234567901234,9.469135802469136,0.9567901234567902,3.4814814814814814,0.7160493827160493
1992,AL,HOU,West,81,81,N,N,3.72,0.981,Houston Astros,50,0.5,3.753086419753086,8.333333333333334,12.154320987654321,0.5925925925925926,3.123456790123457,4.1234567901234565,8.555555555555555,0.7037037037037037,3.3271604938271606,0.7037037037037037
